999	21	1	17	10	2	4	5	17	12	8	17	22	7	16	17	5	17	8	22	999	216	9	171	103	26	40	44	174	123	87	172	225	72	163	171	44	174	87	225	999	21	1	17	10	3	4	4	17	12	8	17	22	7	16	17	4	17	8	22	999	21	1	17	10	2	4	4	17	12	8	17	22	7	16	17	4	17	8	22	999	216	9	171	103	27	40	89	174	123	87	172	225	72	163	171	89	174	87	225	999	21	1	17	10	3	4	5	17	12	8	17	22	7	16	17	5	17	8	22	999	216	9	171	103	29	40	44	174	123	87	172	225	72	163	171	44	174	87	225	999	216	9	171	103	27	40	49	174	123	87	172	225	72	163	171	49	174	87	225	999	216	9	171	103	30	40	44	174	123	87	172	225	72	163	171	44	174	87	225	999	21	1	17	10	2	4	4	17	12	8	17	22	7	16	17	4	17	8	22
21	999	21	7	11	19	17	20	7	17	15	13	1	19	12	7	20	7	15	1	216	999	213	79	115	191	175	205	66	172	158	131	19	198	102	79	205	66	158	19	21	999	21	6	11	19	17	20	7	17	15	13	1	19	11	6	20	7	15	1	21	999	21	7	11	19	17	20	6	17	15	13	2	19	10	7	20	6	15	2	216	999	213	64	115	191	175	205	66	172	158	131	20	198	109	64	205	66	158	20	21	999	21	7	11	19	17	20	7	17	15	13	1	19	10	7	20	7	15	1	216	999	213	106	115	191	175	205	137	172	158	131	43	198	213	106	205	137	158	43	216	999	213	78	115	191	175	205	62	172	158	131	19	198	103	78	205	62	158	19	216	999	213	71	115	191	175	205	70	172	158	131	20	198	105	71	205	70	158	20	21	999	21	8	11	19	17	20	9	17	15	13	2	19	16	8	20	9	15	2
1	21	999	17	10	3	3	4	16	11	7	17	22	8	16	17	4	16	7	22	9	213	999	170	102	27	38	36	169	113	79	175	221	80	164	170	36	169	79	221	1	21	999	17	10	2	3	3	16	11	7	17	22	8	16	17	3	16	7	22	1	21	999	17	10	2	3	3	16	11	7	17	22	8	16	17	3	16	7	22	9	213	999	170	102	29	38	53	169	113	79	175	221	80	164	170	53	169	79	221	1	21	999	17	10	3	3	4	16	11	7	17	22	8	16	17	4	16	7	22	9	213	999	170	102	30	38	37	169	113	79	175	221	80	164	170	37	169	79	221	9	213	999	170	102	27	38	30	169	113	79	175	221	80	164	170	30	169	79	221	9	213	999	170	102	30	38	37	169	113	79	175	221	80	164	170	37	169	79	221	1	21	999	17	10	2	3	3	16	11	7	17	22	8	16	17	3	16	7	22
17	7	17	999	8	14	13	17	7	16	13	7	7	14	4	0	17	7	13	7	171	79	170	999	77	146	132	170	78	165	136	81	79	140	42	0	170	78	136	79	17	6	17	999	9	14	13	17	7	16	13	7	7	14	4	0	17	7	13	7	17	7	17	999	7	14	13	17	7	16	13	11	7	14	4	0	17	7	13	7	171	64	170	999	74	146	132	170	78	165	136	78	79	140	40	0	170	78	136	79	17	7	17	999	7	14	13	17	7	16	13	7	7	14	4	0	17	7	13	7	171	106	170	999	90	146	132	170	78	165	136	109	79	140	60	0	170	78	136	79	171	78	170	999	110	146	132	170	78	165	136	75	79	140	48	0	170	78	136	79	171	71	170	999	72	146	132	170	78	165	136	88	79	140	40	0	170	78	136	79	17	8	17	999	7	14	13	17	7	16	13	7	7	14	4	0	17	7	13	7
10	11	10	8	999	7	6	10	10	11	7	9	12	8	7	8	10	10	7	12	103	115	102	77	999	78	64	102	107	117	78	94	125	89	71	77	102	107	78	125	10	11	10	9	999	7	6	10	12	11	7	9	12	8	7	9	10	12	7	12	10	11	10	7	999	7	6	10	10	11	7	9	12	8	7	7	10	10	7	12	103	115	102	74	999	78	64	102	88	117	78	94	125	89	71	74	102	88	78	125	10	11	10	7	999	7	6	10	10	11	7	9	12	8	7	7	10	10	7	12	103	115	102	90	999	78	64	102	121	117	78	94	125	89	71	90	102	121	78	125	103	115	102	110	999	78	64	102	217	117	78	94	125	89	71	110	102	217	78	125	103	115	102	72	999	78	64	102	106	117	78	94	125	89	71	72	102	106	78	125	10	11	10	7	999	7	6	10	11	11	7	9	12	8	7	7	10	11	7	12
2	19	3	14	7	999	1	4	15	11	9	15	20	6	13	14	4	15	9	20	26	191	27	146	78	999	19	43	151	114	77	150	200	61	139	146	43	151	77	200	3	19	2	14	7	999	1	4	15	11	8	15	20	6	13	14	4	15	8	20	2	19	2	14	7	999	1	4	15	11	7	15	20	6	13	14	4	15	7	20	27	191	29	146	78	999	18	43	151	114	95	150	200	61	139	146	43	151	95	200	3	19	3	14	7	999	2	4	15	11	10	15	20	6	13	14	4	15	10	20	29	191	30	146	78	999	20	43	151	114	75	150	200	61	139	146	43	151	75	200	27	191	27	146	78	999	26	43	151	114	74	150	200	61	139	146	43	151	74	200	30	191	30	146	78	999	21	43	151	114	79	150	200	61	139	146	43	151	79	200	2	19	2	14	7	999	1	4	15	11	7	15	20	6	13	14	4	15	7	20
4	17	3	13	6	1	999	5	13	10	7	14	18	7	12	13	5	13	7	18	40	175	38	132	64	19	999	54	134	102	62	143	184	75	128	132	54	134	62	184	4	17	3	13	6	1	999	5	13	10	6	14	18	8	12	13	5	13	6	18	4	17	3	13	6	1	999	4	13	10	6	14	18	7	12	13	4	13	6	18	40	175	38	132	64	18	999	108	134	102	91	143	184	75	128	132	108	134	91	184	4	17	3	13	6	2	999	7	13	10	13	14	18	11	12	13	7	13	13	18	40	175	38	132	64	20	999	51	134	102	61	143	184	68	128	132	51	134	61	184	40	175	38	132	64	26	999	66	134	102	76	143	184	87	128	132	66	134	76	184	40	175	38	132	64	21	999	47	134	102	71	143	184	70	128	132	47	134	71	184	4	17	3	13	6	1	999	4	13	10	7	14	18	6	12	13	4	13	7	18
5	20	4	17	10	4	5	999	15	8	8	18	21	10	17	17	0	15	8	21	44	205	36	170	102	43	54	999	155	85	65	187	210	104	171	170	0	155	65	210	4	20	3	17	10	4	5	999	15	8	6	18	21	10	17	17	0	15	6	21	4	20	3	17	10	4	4	999	15	8	5	18	21	10	17	17	0	15	5	21	89	205	53	170	102	43	108	999	155	85	92	187	210	104	171	170	0	155	92	210	5	20	4	17	10	4	7	999	15	8	7	18	21	10	17	17	0	15	7	21	44	205	37	170	102	43	51	999	155	85	65	187	210	104	171	170	0	155	65	210	49	205	30	170	102	43	66	999	155	85	62	187	210	104	171	170	0	155	62	210	44	205	37	170	102	43	47	999	155	85	66	187	210	104	171	170	0	155	66	210	4	20	3	17	10	4	4	999	15	8	6	18	21	10	17	17	0	15	6	21
17	7	16	7	10	15	13	15	999	11	10	14	6	17	11	7	15	0	10	6	174	66	169	78	107	151	134	155	999	112	102	146	61	175	114	78	155	0	102	61	17	7	16	7	12	15	13	15	999	11	10	14	6	17	11	7	15	0	10	6	17	6	16	7	10	15	13	15	999	11	10	14	6	17	11	7	15	0	10	6	174	66	169	78	88	151	134	155	999	112	102	146	67	175	114	78	155	0	102	67	17	7	16	7	10	15	13	15	999	11	10	14	6	17	11	7	15	0	10	6	174	137	169	78	121	151	134	155	999	112	102	146	116	175	114	78	155	0	102	116	174	62	169	78	217	151	134	155	999	112	102	146	69	175	114	78	155	0	102	69	174	70	169	78	106	151	134	155	999	112	102	146	73	175	114	78	155	0	102	73	17	9	16	7	11	15	13	15	999	11	10	14	7	17	11	7	15	0	10	7
12	17	11	16	11	11	10	8	11	999	7	21	17	17	18	16	8	11	7	17	123	172	113	165	117	114	102	85	112	999	94	212	171	170	185	165	85	112	94	171	12	17	11	16	11	11	10	8	11	999	5	21	17	17	18	16	8	11	5	17	12	17	11	16	11	11	10	8	11	999	4	21	17	17	18	16	8	11	4	17	123	172	113	165	117	114	102	85	112	999	68	212	171	170	185	165	85	112	68	171	12	17	11	16	11	11	10	8	11	999	6	21	17	17	18	16	8	11	6	17	123	172	113	165	117	114	102	85	112	999	45	212	171	170	185	165	85	112	45	171	123	172	113	165	117	114	102	85	112	999	44	212	171	170	185	165	85	112	44	171	123	172	113	165	117	114	102	85	112	999	46	212	171	170	185	165	85	112	46	171	12	17	11	16	11	11	10	8	11	999	5	21	17	17	18	16	8	11	5	17
8	15	7	13	7	9	7	8	10	7	999	17	16	12	14	13	8	10	0	16	87	158	79	136	78	77	62	65	102	94	999	172	160	126	149	136	65	102	0	160	8	15	7	13	7	8	6	6	10	5	999	17	16	12	14	13	6	10	0	16	8	15	7	13	7	7	6	5	10	4	999	17	16	12	14	13	5	10	0	16	87	158	79	136	78	95	91	92	102	68	999	172	160	126	149	136	92	102	0	160	8	15	7	13	7	10	13	7	10	6	999	17	16	12	14	13	7	10	0	16	87	158	79	136	78	75	61	65	102	45	999	172	160	126	149	136	65	102	0	160	87	158	79	136	78	74	76	62	102	44	999	172	160	126	149	136	62	102	0	160	87	158	79	136	78	79	71	66	102	46	999	172	160	126	149	136	66	102	0	160	8	15	7	13	7	7	7	6	10	5	999	17	16	12	14	13	6	10	0	16
17	13	17	7	9	15	14	18	14	21	17	999	14	13	3	7	18	14	17	14	172	131	175	81	94	150	143	187	146	212	172	999	148	137	35	81	187	146	172	148	17	13	17	7	9	15	14	18	14	21	17	999	14	12	3	7	18	14	17	14	17	13	17	11	9	15	14	18	14	21	17	999	14	15	4	11	18	14	17	14	172	131	175	78	94	150	143	187	146	212	172	999	148	126	37	78	187	146	172	148	17	13	17	7	9	15	14	18	14	21	17	999	14	13	3	7	18	14	17	14	172	131	175	109	94	150	143	187	146	212	172	999	148	129	35	109	187	146	172	148	172	131	175	75	94	150	143	187	146	212	172	999	148	115	39	75	187	146	172	148	172	131	175	88	94	150	143	187	146	212	172	999	148	135	38	88	187	146	172	148	17	13	17	7	9	15	14	18	14	21	17	999	14	11	3	7	18	14	17	14
22	1	22	7	12	20	18	21	6	17	16	14	999	21	11	7	21	6	16	0	225	19	221	79	125	200	184	210	61	171	160	148	999	211	118	79	210	61	160	0	22	1	22	7	12	20	18	21	6	17	16	14	999	21	11	7	21	6	16	0	22	2	22	7	12	20	18	21	6	17	16	14	999	21	11	7	21	6	16	0	225	20	221	79	125	200	184	210	67	171	160	148	999	211	118	79	210	67	160	0	22	1	22	7	12	20	18	21	6	17	16	14	999	21	11	7	21	6	16	0	225	43	221	79	125	200	184	210	116	171	160	148	999	211	118	79	210	116	160	0	225	19	221	79	125	200	184	210	69	171	160	148	999	211	118	79	210	69	160	0	225	20	221	79	125	200	184	210	73	171	160	148	999	211	118	79	210	73	160	0	22	2	22	7	12	20	18	21	7	17	16	14	999	21	11	7	21	7	16	0
7	19	8	14	8	6	7	10	17	17	12	13	21	999	11	14	10	17	12	21	72	198	80	140	89	61	75	104	175	170	126	137	211	999	116	140	104	175	126	211	7	19	8	14	8	6	8	10	17	17	12	12	21	999	11	14	10	17	12	21	7	19	8	14	8	6	7	10	17	17	12	15	21	999	11	14	10	17	12	21	72	198	80	140	89	61	75	104	175	170	126	126	211	999	116	140	104	175	126	211	7	19	8	14	8	6	11	10	17	17	12	13	21	999	11	14	10	17	12	21	72	198	80	140	89	61	68	104	175	170	126	129	211	999	116	140	104	175	126	211	72	198	80	140	89	61	87	104	175	170	126	115	211	999	116	140	104	175	126	211	72	198	80	140	89	61	70	104	175	170	126	135	211	999	116	140	104	175	126	211	7	19	8	14	8	6	6	10	17	17	12	11	21	999	11	14	10	17	12	21
16	12	16	4	7	13	12	17	11	18	14	3	11	11	999	4	17	11	14	11	163	102	164	42	71	139	128	171	114	185	149	35	118	116	999	42	171	114	149	118	16	11	16	4	7	13	12	17	11	18	14	3	11	11	999	4	17	11	14	11	16	10	16	4	7	13	12	17	11	18	14	4	11	11	999	4	17	11	14	11	163	109	164	40	71	139	128	171	114	185	149	37	118	116	999	40	171	114	149	118	16	10	16	4	7	13	12	17	11	18	14	3	11	11	999	4	17	11	14	11	163	213	164	60	71	139	128	171	114	185	149	35	118	116	999	60	171	114	149	118	163	103	164	48	71	139	128	171	114	185	149	39	118	116	999	48	171	114	149	118	163	105	164	40	71	139	128	171	114	185	149	38	118	116	999	40	171	114	149	118	16	16	16	4	7	13	12	17	11	18	14	3	11	11	999	4	17	11	14	11
17	7	17	0	8	14	13	17	7	16	13	7	7	14	4	999	999	999	999	999	171	79	170	0	77	146	132	170	78	165	136	81	79	140	42	999	999	999	999	999	17	6	17	0	9	14	13	17	7	16	13	7	7	14	4	999	999	999	999	999	17	7	17	0	7	14	13	17	7	16	13	11	7	14	4	999	999	999	999	999	171	64	170	0	74	146	132	170	78	165	136	78	79	140	40	999	999	999	999	999	17	7	17	0	7	14	13	17	7	16	13	7	7	14	4	999	999	999	999	999	171	106	170	0	90	146	132	170	78	165	136	109	79	140	60	999	999	999	999	999	171	78	170	0	110	146	132	170	78	165	136	75	79	140	48	999	999	999	999	999	171	71	170	0	72	146	132	170	78	165	136	88	79	140	40	999	999	999	999	999	17	8	17	0	7	14	13	17	7	16	13	7	7	14	4	999	999	999	999	999
