999	4	7	12	14	11	14	5	17	6	8	9	5	6	7	12	14	11	17	8	999	4	7	12	14	11	14	5	17	6	8	9	5	6	7	12	14	11	17	8	999	3	7	12	14	11	14	5	17	6	8	9	5	6	7	12	14	11	17	8	999	4	7	12	14	11	14	5	17	6	8	9	6	6	7	12	14	11	17	8	999	4	7	12	14	11	14	5	17	6	8	9	5	6	7	12	14	11	17	8	999	5	7	12	14	11	14	5	17	6	8	9	6	6	7	12	14	11	17	8	999	3	7	12	14	11	14	5	17	6	8	9	6	6	7	12	14	11	17	8	999	4	7	12	14	11	14	5	17	6	8	9	5	6	7	12	14	11	17	8	999	3	7	12	14	11	14	5	17	6	8	9	5	6	7	12	14	11	17	8	999	4	7	12	14	11	14	5	17	6	8	9	5	6	7	12	14	11	17	8
4	999	9	12	11	8	11	9	13	3	10	6	7	5	8	12	11	8	13	10	4	999	9	12	11	8	11	9	13	3	10	6	7	5	8	12	11	8	13	10	3	999	9	12	11	8	11	9	13	3	10	5	7	5	8	12	11	8	13	10	4	999	9	12	11	8	11	9	13	3	10	6	7	5	8	12	11	8	13	10	4	999	9	12	11	8	11	9	13	3	10	13	7	5	8	12	11	8	13	10	5	999	9	12	11	8	11	9	13	3	10	14	7	5	8	12	11	8	13	10	3	999	9	12	11	8	11	9	13	3	10	6	7	5	8	12	11	8	13	10	4	999	9	12	11	8	11	9	13	3	10	7	7	5	8	12	11	8	13	10	3	999	9	12	11	8	11	9	13	3	10	6	7	5	8	12	11	8	13	10	4	999	9	12	11	8	11	9	13	3	10	7	7	5	8	12	11	8	13	10
7	9	999	9	21	17	21	4	20	12	2	14	2	7	5	9	21	17	20	2	7	9	999	9	21	17	21	4	20	12	3	14	2	7	5	9	21	17	20	3	7	9	999	9	21	17	21	4	20	12	3	14	2	7	5	9	21	17	20	3	7	9	999	9	21	17	21	4	20	12	2	14	2	7	5	9	21	17	20	2	7	9	999	9	21	17	21	4	20	12	2	14	2	7	5	9	21	17	20	2	7	9	999	9	21	17	21	4	20	12	3	14	2	7	5	9	21	17	20	3	7	9	999	9	21	17	21	4	20	12	2	14	2	7	5	9	21	17	20	2	7	9	999	9	21	17	21	4	20	12	2	14	2	7	5	9	21	17	20	2	7	9	999	9	21	17	21	4	20	12	2	14	2	7	5	9	21	17	20	2	7	9	999	9	21	17	21	4	20	12	2	14	2	7	5	9	21	17	20	2
12	12	9	999	23	18	22	13	14	15	7	12	9	12	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	10	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	7	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	8	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	7	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	7	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	7	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	9	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	9	5	0	23	18	14	7	12	12	9	999	23	18	22	13	14	15	7	12	9	7	5	0	23	18	14	7
14	11	21	23	999	4	1	19	15	8	22	10	19	16	19	23	0	4	15	22	14	11	21	23	999	4	1	19	15	8	22	10	19	16	19	23	0	4	15	22	14	11	21	23	999	4	1	19	15	8	22	10	19	16	19	23	0	4	15	22	14	11	21	23	999	5	1	19	15	8	22	10	19	16	19	23	0	5	15	22	14	11	21	23	999	5	1	19	15	8	22	10	19	16	19	23	0	5	15	22	14	11	21	23	999	6	1	19	15	8	22	10	19	16	19	23	0	6	15	22	14	11	21	23	999	6	2	19	15	8	22	10	19	16	19	23	0	6	15	22	14	11	21	23	999	5	1	19	15	8	22	10	19	16	19	23	0	5	15	22	14	11	21	23	999	4	1	19	15	8	22	10	19	16	19	23	0	4	15	22	14	11	21	23	999	5	1	19	15	8	22	10	19	16	19	23	0	5	15	22
11	8	17	18	4	999	4	17	13	5	18	5	15	12	15	18	4	0	13	18	11	8	17	18	4	999	4	17	13	5	18	5	15	12	15	18	4	0	13	18	11	8	17	18	4	999	4	17	12	5	18	5	15	12	15	18	4	0	12	18	11	8	17	18	5	999	3	17	15	5	18	5	15	12	15	18	5	0	15	18	11	8	17	18	5	999	4	17	11	5	18	5	15	12	15	18	5	0	11	18	11	8	17	18	6	999	4	17	16	5	18	5	15	12	15	18	6	0	16	18	11	8	17	18	6	999	5	17	17	5	18	5	15	12	15	18	6	0	17	18	11	8	17	18	5	999	4	17	13	5	18	5	15	12	15	18	5	0	13	18	11	8	17	18	4	999	4	17	13	5	18	5	15	12	15	18	4	0	13	18	11	8	17	18	5	999	4	17	17	5	18	5	15	12	15	18	5	0	17	18
14	11	21	22	1	4	999	19	14	8	21	11	18	16	18	22	1	4	14	21	14	11	21	22	1	4	999	19	14	8	21	10	18	16	18	22	1	4	14	21	14	11	21	22	1	4	999	19	14	8	21	10	18	16	18	22	1	4	14	21	14	11	21	22	1	3	999	19	14	8	21	10	18	16	18	22	1	3	14	21	14	11	21	22	1	4	999	19	14	8	21	22	18	16	18	22	1	4	14	21	14	11	21	22	1	4	999	19	14	8	21	18	18	16	18	22	1	4	14	21	14	11	21	22	2	5	999	19	14	8	21	12	18	16	18	22	2	5	14	21	14	11	21	22	1	4	999	19	14	8	21	9	18	16	18	22	1	4	14	21	14	11	21	22	1	4	999	19	14	8	21	10	18	16	18	22	1	4	14	21	14	11	21	22	1	4	999	19	14	8	21	11	18	16	18	22	1	4	14	21
5	9	4	13	19	17	19	999	21	11	6	14	4	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	4	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	3	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	4	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	4	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	4	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	4	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	3	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	4	9	8	13	19	17	21	6	5	9	4	13	19	17	19	999	21	11	6	14	4	9	8	13	19	17	21	6
17	13	20	14	15	13	14	21	999	14	19	8	18	12	15	14	15	13	0	19	17	13	20	14	15	13	14	21	999	15	19	9	18	12	15	14	15	13	0	19	17	13	20	14	15	12	14	21	999	13	19	10	18	12	15	14	15	12	0	19	17	13	20	14	15	15	14	21	999	20	19	12	18	12	15	14	15	15	0	19	17	13	20	14	15	11	14	21	999	14	19	16	18	12	15	14	15	11	0	19	17	13	20	14	15	16	14	21	999	20	19	15	18	12	15	14	15	16	0	19	17	13	20	14	15	17	14	21	999	14	19	10	18	12	15	14	15	17	0	19	17	13	20	14	15	13	14	21	999	14	19	9	18	12	15	14	15	13	0	19	17	13	20	14	15	13	14	21	999	14	19	9	18	12	15	14	15	13	0	19	17	13	20	14	15	17	14	21	999	20	19	11	18	12	15	14	15	17	0	19
6	3	12	15	8	5	8	11	14	999	13	5	10	8	10	15	8	5	14	13	6	3	12	15	8	5	8	11	15	999	13	5	10	8	10	15	8	5	15	13	6	3	12	15	8	5	8	11	13	999	13	5	10	8	10	15	8	5	13	13	6	3	12	15	8	5	8	11	20	999	13	4	10	8	10	15	8	5	20	13	6	3	12	15	8	5	8	11	14	999	13	10	10	8	10	15	8	5	14	13	6	3	12	15	8	5	8	11	20	999	13	11	10	8	10	15	8	5	20	13	6	3	12	15	8	5	8	11	14	999	13	5	10	8	10	15	8	5	14	13	6	3	12	15	8	5	8	11	14	999	13	5	10	8	10	15	8	5	14	13	6	3	12	15	8	5	8	11	14	999	13	5	10	8	10	15	8	5	14	13	6	3	12	15	8	5	8	11	20	999	13	5	10	8	10	15	8	5	20	13
