999	5	15	16	4	11	10	13	5	15	3	17	19	14	10	5	11	3	19	10	999	6	15	16	4	11	10	13	5	15	3	17	19	14	10	6	11	3	19	10	999	6	15	16	4	11	10	13	5	15	3	17	19	14	10	6	11	3	19	10	999	5	15	16	4	11	10	13	5	15	3	17	19	14	10	5	11	3	19	10	999	5	15	16	4	11	10	13	5	15	3	17	19	14	10	5	11	3	19	10	999	7	15	16	5	11	10	13	5	15	3	17	19	14	10	7	11	3	19	10	999	5	15	16	4	11	10	13	5	15	3	17	19	14	10	5	11	3	19	10	999	5	15	16	4	11	10	13	5	15	3	17	19	14	10	5	11	3	19	10	999	7	15	16	4	11	10	13	5	15	3	17	19	14	10	7	11	3	19	10	999	5	15	16	4	11	10	13	5	15	3	17	19	14	10	5	11	3	19	10
5	999	14	11	6	6	12	8	9	15	3	12	16	9	6	0	6	3	16	6	6	999	14	11	6	6	12	8	9	15	3	12	16	9	6	0	6	3	16	6	6	999	14	11	6	6	12	8	9	15	3	12	16	9	6	0	6	3	16	6	5	999	14	11	6	6	12	8	9	15	3	12	16	9	6	0	6	3	16	6	5	999	14	11	6	6	12	8	9	15	3	12	16	9	6	0	6	3	16	6	7	999	14	11	6	6	12	8	9	15	6	12	16	9	6	0	6	6	16	6	5	999	14	11	6	6	12	8	9	15	3	12	16	9	6	0	6	3	16	6	5	999	14	11	6	6	12	8	9	15	3	12	16	9	6	0	6	3	16	6	7	999	14	11	6	6	12	8	9	15	6	12	16	9	6	0	6	6	16	6	5	999	14	11	6	6	12	8	9	15	3	12	16	9	6	0	6	3	16	6
15	14	999	10	19	10	10	9	12	4	13	9	4	11	9	14	10	13	4	9	15	14	999	10	19	10	10	9	12	4	13	9	5	11	9	14	10	13	5	9	15	14	999	10	19	10	10	9	12	4	13	9	4	11	9	14	10	13	4	9	15	14	999	10	19	10	10	9	12	4	13	9	7	11	9	14	10	13	7	9	15	14	999	10	19	10	10	9	12	6	13	9	8	11	9	14	10	13	8	9	15	14	999	10	19	10	10	9	12	3	13	9	4	11	9	14	10	13	4	9	15	14	999	10	19	10	10	9	12	4	13	9	3	11	9	14	10	13	3	9	15	14	999	10	19	10	10	9	12	4	13	9	4	11	9	14	10	13	4	9	15	14	999	10	19	10	10	9	12	3	13	9	4	11	9	14	10	13	4	9	15	14	999	10	19	10	10	9	12	4	13	9	5	11	9	14	10	13	5	9
16	11	10	999	18	5	17	3	17	13	13	1	11	3	6	11	5	13	11	6	16	11	10	999	18	5	17	4	17	13	13	2	15	3	6	11	5	13	15	6	16	11	10	999	18	5	17	6	17	13	13	3	19	3	6	11	5	13	19	6	16	11	10	999	18	5	17	3	17	13	13	1	18	3	6	11	5	13	18	6	16	11	10	999	18	5	17	3	17	13	13	1	24	3	6	11	5	13	24	6	16	11	10	999	18	5	17	3	17	13	13	1	11	3	6	11	5	13	11	6	16	11	10	999	18	5	17	4	17	13	13	2	14	3	6	11	5	13	14	6	16	11	10	999	18	5	17	3	17	13	13	1	11	3	6	11	5	13	11	6	16	11	10	999	18	5	17	3	17	13	13	1	12	3	6	11	5	13	12	6	16	11	10	999	18	5	17	3	17	13	13	1	13	3	6	11	5	13	13	6
4	6	19	18	999	13	14	15	10	19	6	19	22	15	12	6	13	6	22	12	4	6	19	18	999	13	14	15	11	19	6	19	22	15	12	6	13	6	22	12	4	6	19	18	999	13	14	15	10	19	6	19	22	15	12	6	13	6	22	12	4	6	19	18	999	13	14	15	10	19	6	19	22	15	12	6	13	6	22	12	4	6	19	18	999	13	14	15	11	19	6	19	22	15	12	6	13	6	22	12	5	6	19	18	999	13	14	15	10	19	13	19	22	15	12	6	13	13	22	12	4	6	19	18	999	13	14	15	10	19	6	19	22	15	12	6	13	6	22	12	4	6	19	18	999	13	14	15	10	19	7	19	22	15	12	6	13	7	22	12	4	6	19	18	999	13	14	15	11	19	13	19	22	15	12	6	13	13	22	12	4	6	19	18	999	13	14	15	10	19	7	19	22	15	12	6	13	7	22	12
11	6	10	5	13	999	14	2	12	12	8	7	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	2	12	12	8	8	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	4	12	12	8	12	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	2	12	12	8	7	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	2	12	12	8	6	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	2	12	12	8	7	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	2	12	12	8	9	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	2	12	12	8	7	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	2	12	12	8	7	11	3	2	6	0	8	11	2	11	6	10	5	13	999	14	2	12	12	8	6	11	3	1	6	0	8	11	1
10	12	10	17	14	14	999	14	9	19	22	17	14	17	12	12	14	22	14	12	10	12	10	17	14	14	999	14	5	9	11	17	14	17	12	12	14	11	14	12	10	12	10	17	14	14	999	14	5	8	11	17	14	17	12	12	14	11	14	12	10	12	10	17	14	14	999	14	5	8	11	17	14	17	12	12	14	11	14	12	10	12	10	17	14	14	999	14	5	10	11	17	14	17	12	12	14	11	14	12	10	12	10	17	14	14	999	14	5	8	18	17	14	17	12	12	14	18	14	12	10	12	10	17	14	14	999	14	4	8	10	17	14	17	12	12	14	10	14	12	10	12	10	17	14	14	999	14	6	11	13	17	14	17	12	12	14	13	14	12	10	12	10	17	14	14	999	14	5	9	19	17	14	17	12	12	14	19	14	12	10	12	10	17	14	14	999	14	5	10	10	17	14	17	12	12	14	10	14	12
13	8	9	3	15	2	14	999	14	12	10	4	10	2	3	8	2	10	10	3	13	8	9	4	15	2	14	999	14	12	10	6	10	2	3	8	2	10	10	3	13	8	9	6	15	4	14	999	14	12	10	8	10	6	5	8	4	10	10	5	13	8	9	3	15	2	14	999	14	12	10	4	10	2	3	8	2	10	10	3	13	8	9	3	15	2	14	999	14	12	10	4	10	2	3	8	2	10	10	3	13	8	9	3	15	2	14	999	14	12	10	4	10	2	3	8	2	10	10	3	13	8	9	4	15	2	14	999	14	12	10	6	10	2	3	8	2	10	10	3	13	8	9	3	15	2	14	999	14	12	10	4	10	2	3	8	2	10	10	3	13	8	9	3	15	2	14	999	14	12	10	4	10	2	4	8	2	10	10	4	13	8	9	3	15	2	14	999	14	12	10	4	10	3	3	8	2	10	10	3
5	9	12	17	10	12	9	14	999	11	6	17	16	16	11	9	12	6	16	11	5	9	12	17	11	12	5	14	999	11	7	17	16	16	11	9	12	7	16	11	5	9	12	17	10	12	5	14	999	11	6	17	16	16	11	9	12	6	16	11	5	9	12	17	10	12	5	14	999	11	6	17	16	16	11	9	12	6	16	11	5	9	12	17	11	12	5	14	999	11	6	17	16	16	11	9	12	6	16	11	5	9	12	17	10	12	5	14	999	11	10	17	16	16	11	9	12	10	16	11	5	9	12	17	10	12	4	14	999	11	6	17	16	16	11	9	12	6	16	11	5	9	12	17	10	12	6	14	999	11	6	17	16	16	11	9	12	6	16	11	5	9	12	17	11	12	5	14	999	11	10	17	16	16	11	9	12	10	16	11	5	9	12	17	10	12	5	14	999	11	7	17	16	16	11	9	12	7	16	11
15	15	4	13	19	12	19	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	4	13	19	12	9	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	4	13	19	12	8	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	4	13	19	12	8	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	6	13	19	12	10	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	3	13	19	12	8	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	4	13	19	12	8	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	4	13	19	12	11	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	3	13	19	12	9	12	11	999	13	12	6	15	11	15	12	13	6	11	15	15	4	13	19	12	10	12	11	999	13	12	6	15	11	15	12	13	6	11
