999	144	107	162	13	120	51	161	106	164	150	103	101	163	114	0	107	120	103	163	999	144	86	162	10	120	47	161	106	164	150	103	101	163	114	0	86	120	103	163	999	144	185	162	10	120	49	161	106	164	150	103	101	163	114	0	185	120	103	163	999	144	117	162	10	120	47	161	106	164	150	103	101	163	114	0	117	120	103	163	999	144	81	162	12	120	54	161	106	164	150	103	101	163	114	0	81	120	103	163	999	144	82	162	11	120	47	161	106	164	150	103	101	163	114	0	82	120	103	163	999	144	109	162	14	120	72	161	106	164	150	103	101	163	114	0	109	120	103	163	999	144	78	162	11	120	49	161	106	164	150	103	101	163	114	0	78	120	103	163	999	144	103	162	12	120	48	161	106	164	150	103	101	163	114	0	103	120	103	163	999	144	92	162	10	120	53	161	106	164	150	103	101	163	114	0	92	120	103	163
144	999	103	18	135	51	119	117	79	21	95	146	50	137	77	144	103	51	146	137	144	999	103	22	135	51	119	117	79	26	95	146	55	137	77	144	103	51	146	137	144	999	103	19	135	51	119	117	79	22	95	146	50	137	77	144	103	51	146	137	144	999	103	21	135	51	119	117	79	21	95	146	45	137	77	144	103	51	146	137	144	999	103	21	135	51	119	117	79	23	95	146	52	137	77	144	103	51	146	137	144	999	103	20	135	51	119	117	79	25	95	146	49	137	77	144	103	51	146	137	144	999	103	18	135	51	119	117	79	24	95	146	49	137	77	144	103	51	146	137	144	999	103	22	135	51	119	117	79	22	95	146	54	137	77	144	103	51	146	137	144	999	103	22	135	51	119	117	79	22	95	146	56	137	77	144	103	51	146	137	144	999	103	42	135	51	119	117	79	41	95	146	100	137	77	144	103	51	146	137
107	103	999	121	64	60	88	87	53	125	76	79	61	90	120	107	0	60	79	90	86	103	999	121	64	60	88	87	38	125	76	58	61	90	120	86	0	60	58	90	185	103	999	121	64	60	88	87	60	125	76	91	61	90	120	185	0	60	91	90	117	103	999	121	64	60	88	87	88	125	76	67	61	90	120	117	0	60	67	90	81	103	999	121	64	60	88	87	41	125	76	57	61	90	120	81	0	60	57	90	82	103	999	121	64	60	88	87	45	125	76	61	61	90	120	82	0	60	61	90	109	103	999	121	64	60	88	87	37	125	76	55	61	90	120	109	0	60	55	90	78	103	999	121	64	60	88	87	37	125	76	59	61	90	120	78	0	60	59	90	103	103	999	121	64	60	88	87	49	125	76	75	61	90	120	103	0	60	75	90	92	103	999	121	64	60	88	87	39	125	76	56	61	90	120	92	0	60	56	90
162	18	121	999	154	66	135	127	95	4	105	163	63	148	86	162	121	66	163	148	162	22	121	999	154	66	135	127	95	5	105	163	63	148	86	162	121	66	163	148	162	19	121	999	154	66	135	127	95	4	105	163	63	148	86	162	121	66	163	148	162	21	121	999	154	66	135	127	95	4	105	163	63	148	86	162	121	66	163	148	162	21	121	999	154	66	135	127	95	4	105	163	63	148	86	162	121	66	163	148	162	20	121	999	154	66	135	127	95	5	105	163	63	148	86	162	121	66	163	148	162	18	121	999	154	66	135	127	95	4	105	163	63	148	86	162	121	66	163	148	162	22	121	999	154	66	135	127	95	4	105	163	63	148	86	162	121	66	163	148	162	22	121	999	154	66	135	127	95	5	105	163	63	148	86	162	121	66	163	148	162	42	121	999	154	66	135	127	95	7	105	163	63	148	86	162	121	66	163	148
13	135	64	154	999	110	68	151	96	156	140	95	92	153	110	13	64	110	95	153	10	135	64	154	999	110	54	151	96	156	140	95	92	153	110	10	64	110	95	153	10	135	64	154	999	110	53	151	96	156	140	95	92	153	110	10	64	110	95	153	10	135	64	154	999	110	49	151	96	156	140	95	92	153	110	10	64	110	95	153	12	135	64	154	999	110	53	151	96	156	140	95	92	153	110	12	64	110	95	153	11	135	64	154	999	110	55	151	96	156	140	95	92	153	110	11	64	110	95	153	14	135	64	154	999	110	64	151	96	156	140	95	92	153	110	14	64	110	95	153	11	135	64	154	999	110	48	151	96	156	140	95	92	153	110	11	64	110	95	153	12	135	64	154	999	110	46	151	96	156	140	95	92	153	110	12	64	110	95	153	10	135	64	154	999	110	47	151	96	156	140	95	92	153	110	10	64	110	95	153
120	51	60	66	110	999	111	79	28	70	51	96	38	90	102	120	60	0	96	90	120	51	60	66	110	999	111	89	28	70	51	96	37	90	102	120	60	0	96	90	120	51	60	66	110	999	111	78	28	70	51	96	35	90	102	120	60	0	96	90	120	51	60	66	110	999	111	81	28	70	51	96	32	90	102	120	60	0	96	90	120	51	60	66	110	999	111	114	28	70	51	96	39	90	102	120	60	0	96	90	120	51	60	66	110	999	111	87	28	70	51	96	33	90	102	120	60	0	96	90	120	51	60	66	110	999	111	86	28	70	51	96	33	90	102	120	60	0	96	90	120	51	60	66	110	999	111	94	28	70	51	96	33	90	102	120	60	0	96	90	120	51	60	66	110	999	111	99	28	70	51	96	39	90	102	120	60	0	96	90	120	51	60	66	110	999	111	78	28	70	51	96	37	90	102	120	60	0	96	90
51	119	88	135	68	111	999	170	109	136	154	131	84	178	81	51	88	111	131	178	47	119	88	135	54	111	999	170	109	136	154	131	84	178	104	47	88	111	131	178	49	119	88	135	53	111	999	170	109	136	154	131	84	178	84	49	88	111	131	178	47	119	88	135	49	111	999	170	109	136	154	131	84	178	85	47	88	111	131	178	54	119	88	135	53	111	999	170	109	136	154	131	84	178	77	54	88	111	131	178	47	119	88	135	55	111	999	170	109	136	154	131	84	178	75	47	88	111	131	178	72	119	88	135	64	111	999	170	109	136	154	131	84	178	77	72	88	111	131	178	49	119	88	135	48	111	999	170	109	136	154	131	84	178	74	49	88	111	131	178	48	119	88	135	46	111	999	170	109	136	154	131	84	178	74	48	88	111	131	178	53	119	88	135	47	111	999	170	109	136	154	131	84	178	88	53	88	111	131	178
161	117	87	127	151	79	170	999	61	131	26	110	103	24	175	161	87	79	110	24	161	117	87	127	151	89	170	999	61	131	26	94	103	27	175	161	87	89	94	27	161	117	87	127	151	78	170	999	61	131	22	131	103	25	175	161	87	78	131	25	161	117	87	127	151	81	170	999	61	131	22	85	103	23	175	161	87	81	85	23	161	117	87	127	151	114	170	999	61	131	27	99	103	23	175	161	87	114	99	23	161	117	87	127	151	87	170	999	61	131	24	94	103	24	175	161	87	87	94	24	161	117	87	127	151	86	170	999	61	131	27	102	103	26	175	161	87	86	102	26	161	117	87	127	151	94	170	999	61	131	33	126	103	49	175	161	87	94	126	49	161	117	87	127	151	99	170	999	61	131	22	93	103	25	175	161	87	99	93	25	161	117	87	127	151	78	170	999	61	131	23	85	103	23	175	161	87	78	85	23
106	79	53	95	96	28	109	61	999	99	45	99	47	72	118	106	53	28	99	72	106	79	38	95	96	28	109	61	999	99	45	80	47	72	118	106	38	28	80	72	106	79	60	95	96	28	109	61	999	99	45	85	47	72	118	106	60	28	85	72	106	79	88	95	96	28	109	61	999	99	45	152	47	72	118	106	88	28	152	72	106	79	41	95	96	28	109	61	999	99	45	72	47	72	118	106	41	28	72	72	106	79	45	95	96	28	109	61	999	99	45	81	47	72	118	106	45	28	81	72	106	79	37	95	96	28	109	61	999	99	45	76	47	72	118	106	37	28	76	72	106	79	37	95	96	28	109	61	999	99	45	70	47	72	118	106	37	28	70	72	106	79	49	95	96	28	109	61	999	99	45	100	47	72	118	106	49	28	100	72	106	79	39	95	96	28	109	61	999	99	45	74	47	72	118	106	39	28	74	72
164	21	125	4	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	26	125	5	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	22	125	4	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	21	125	4	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	23	125	4	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	25	125	5	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	24	125	4	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	22	125	4	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	22	125	5	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152	164	41	125	7	156	70	136	131	99	999	109	167	66	152	85	164	125	70	167	152
