999	15	18	4	10	9	11	16	3	9	3	11	7	11	17	9	11	16	3	17	999	15	18	4	10	9	11	16	3	9	3	11	7	11	17	9	11	16	3	17	999	15	18	4	10	9	11	16	3	9	3	11	7	11	17	9	11	16	3	17	999	15	18	4	10	9	11	16	3	9	3	11	7	11	17	9	11	16	3	17	999	15	18	4	10	9	11	16	3	9	3	11	7	11	17	9	11	16	3	17	999	15	18	4	10	9	11	16	2	9	3	11	7	11	17	9	11	16	2	17	999	15	18	4	10	9	11	16	3	9	3	11	7	11	17	9	11	16	3	17	999	15	18	4	10	9	11	16	2	9	2	11	7	11	17	9	11	16	2	17	999	15	18	4	10	9	11	16	3	9	3	11	7	11	17	9	11	16	3	17	999	15	18	4	10	9	11	16	3	9	3	11	7	11	17	9	11	16	3	17
15	999	7	12	6	6	17	14	14	8	13	8	9	15	6	6	17	14	14	6	15	999	7	12	6	6	17	14	14	8	13	8	9	15	6	6	17	14	14	6	15	999	7	12	6	6	17	14	14	8	13	8	9	15	7	6	17	14	14	7	15	999	7	12	5	6	17	14	14	8	13	8	9	15	6	6	17	14	14	6	15	999	7	12	5	6	17	14	14	8	13	8	9	15	6	6	17	14	14	6	15	999	7	12	6	6	17	14	14	8	13	8	9	15	7	6	17	14	14	7	15	999	7	12	6	6	17	14	14	8	13	8	9	15	6	6	17	14	14	6	15	999	7	12	5	6	17	14	14	8	13	8	9	15	6	6	17	14	14	6	15	999	7	12	6	6	17	14	14	8	13	8	9	15	6	6	17	14	14	6	15	999	7	12	6	6	17	14	14	8	13	8	9	15	6	6	17	14	14	6
18	7	999	13	11	8	14	8	18	8	15	7	15	12	1	8	14	8	18	1	18	7	999	13	11	8	14	8	18	8	15	9	15	12	2	8	14	8	18	2	18	7	999	13	11	8	14	8	18	8	15	6	15	12	2	8	14	8	18	2	18	7	999	13	11	8	14	8	18	8	15	7	15	12	2	8	14	8	18	2	18	7	999	13	11	8	14	8	18	8	15	12	15	12	2	8	14	8	18	2	18	7	999	13	11	8	14	8	18	8	15	6	15	12	2	8	14	8	18	2	18	7	999	13	11	8	14	8	18	8	15	6	15	12	1	8	14	8	18	1	18	7	999	13	11	8	14	8	18	8	15	9	15	12	2	8	14	8	18	2	18	7	999	13	11	8	14	8	18	8	15	13	15	12	2	8	14	8	18	2	18	7	999	13	11	8	14	8	18	8	15	6	15	12	1	8	14	8	18	1
4	12	13	999	8	5	8	12	5	5	2	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	1	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	1	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	2	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	2	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	1	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	2	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	1	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	1	7	7	8	12	5	8	12	5	12	4	12	13	999	8	5	8	12	5	5	2	7	7	8	12	5	8	12	5	12
10	6	11	8	999	4	15	15	9	6	8	8	5	14	9	4	15	15	9	9	10	6	11	8	999	4	15	15	9	6	8	8	5	14	9	4	15	15	9	9	10	6	11	8	999	5	15	15	9	6	8	8	4	14	9	5	15	15	9	9	10	5	11	8	999	5	15	15	9	6	8	8	4	14	9	5	15	15	9	9	10	5	11	8	999	6	15	15	9	6	8	8	4	14	9	6	15	15	9	9	10	6	11	8	999	4	15	15	9	6	8	8	5	14	9	4	15	15	9	9	10	6	11	8	999	4	15	15	9	6	8	8	4	14	9	4	15	15	9	9	10	5	11	8	999	4	15	15	9	6	8	8	5	14	9	4	15	15	9	9	10	6	11	8	999	7	15	15	9	6	8	8	4	14	9	7	15	15	9	9	10	6	11	8	999	4	15	15	9	6	8	8	10	14	9	4	15	15	9	9
9	6	8	5	4	999	11	11	9	3	7	4	7	10	7	0	11	11	9	7	9	6	8	5	4	999	11	11	9	2	7	4	7	10	7	0	11	11	9	7	9	6	8	5	5	999	11	11	9	2	7	4	7	10	7	0	11	11	9	7	9	6	8	5	5	999	11	11	9	2	7	4	7	10	7	0	11	11	9	7	9	6	8	5	6	999	11	11	9	3	7	4	7	10	7	0	11	11	9	7	9	6	8	5	4	999	11	11	9	2	7	4	7	10	7	0	11	11	9	7	9	6	8	5	4	999	11	11	9	2	7	4	7	10	7	0	11	11	9	7	9	6	8	5	4	999	11	11	9	2	7	4	7	10	7	0	11	11	9	7	9	6	8	5	7	999	11	11	9	4	7	4	7	10	7	0	11	11	9	7	9	6	8	5	4	999	11	11	9	2	7	4	7	10	7	0	11	11	9	7
11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	2	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14	11	17	14	8	15	11	999	7	13	9	9	8	15	1	14	11	0	7	13	14
16	14	8	12	15	11	7	999	18	9	14	7	17	7	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	16	17	11	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	13	17	12	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	8	17	15	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	13	17	8	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	7	17	7	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	8	17	7	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	8	17	10	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	13	17	6	9	11	7	0	18	9	16	14	8	12	15	11	7	999	18	9	14	8	17	7	9	11	7	0	18	9
3	14	18	5	9	9	13	18	999	9	4	12	5	13	17	9	13	18	0	17	3	14	18	5	9	9	13	18	999	9	4	12	6	13	17	9	13	18	0	17	3	14	18	5	9	9	13	18	999	9	4	12	5	13	17	9	13	18	0	17	3	14	18	5	9	9	13	18	999	9	4	12	6	13	17	9	13	18	0	17	3	14	18	5	9	9	13	18	999	9	4	12	5	13	17	9	13	18	0	17	2	14	18	5	9	9	13	18	999	9	4	12	6	13	17	9	13	18	0	17	3	14	18	5	9	9	13	18	999	9	4	12	5	13	17	9	13	18	0	17	2	14	18	5	9	9	13	18	999	9	4	12	5	13	17	9	13	18	0	17	3	14	18	5	9	9	13	18	999	9	4	12	5	13	17	9	13	18	0	17	3	14	18	5	9	9	13	18	999	9	4	12	12	13	17	9	13	18	0	17
9	8	8	5	6	3	9	9	9	999	6	4	8	8	7	3	9	9	9	7	9	8	8	5	6	2	9	9	9	999	6	3	8	8	7	2	9	9	9	7	9	8	8	5	6	2	9	9	9	999	6	2	8	8	7	2	9	9	9	7	9	8	8	5	6	2	9	9	9	999	6	3	8	8	7	2	9	9	9	7	9	8	8	5	6	3	9	9	9	999	6	5	8	8	7	3	9	9	9	7	9	8	8	5	6	2	9	9	9	999	6	2	8	8	7	2	9	9	9	7	9	8	8	5	6	2	9	9	9	999	6	3	8	8	7	2	9	9	9	7	9	8	8	5	6	2	9	9	9	999	6	3	8	8	7	2	9	9	9	7	9	8	8	5	6	4	9	9	9	999	6	6	8	8	7	4	9	9	9	7	9	8	8	5	6	2	9	9	9	999	6	2	8	8	7	2	9	9	9	7
3	13	15	2	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	3	13	15	1	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	3	13	15	1	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	3	13	15	2	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	3	13	15	2	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	3	13	15	1	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	3	13	15	2	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	2	13	15	1	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	3	13	15	1	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14	3	13	15	2	8	7	9	14	4	6	999	8	6	9	14	7	9	14	4	14
11	8	7	7	8	4	8	7	12	4	8	999	11	7	6	4	8	7	12	6	11	8	9	7	8	4	8	16	12	3	8	999	11	7	6	4	8	16	12	6	11	8	6	7	8	4	8	13	12	2	8	999	11	7	6	4	8	13	12	6	11	8	7	7	8	4	8	8	12	3	8	999	11	7	6	4	8	8	12	6	11	8	12	7	8	4	8	13	12	5	8	999	11	7	6	4	8	13	12	6	11	8	6	7	8	4	8	7	12	2	8	999	11	7	6	4	8	7	12	6	11	8	6	7	8	4	8	8	12	3	8	999	11	7	6	4	8	8	12	6	11	8	9	7	8	4	8	8	12	3	8	999	11	7	6	4	8	8	12	6	11	8	13	7	8	4	8	13	12	6	8	999	11	7	6	4	8	13	12	6	11	8	6	7	8	4	8	8	12	2	8	999	11	7	6	4	8	8	12	6
7	9	15	7	5	7	15	17	5	8	6	11	999	15	14	7	15	17	5	14	7	9	15	7	5	7	15	17	6	8	6	11	999	15	14	7	15	17	6	14	7	9	15	7	4	7	15	17	5	8	6	11	999	15	14	7	15	17	5	14	7	9	15	7	4	7	15	17	6	8	6	11	999	15	14	7	15	17	6	14	7	9	15	7	4	7	15	17	5	8	6	11	999	15	14	7	15	17	5	14	7	9	15	7	5	7	15	17	6	8	6	11	999	15	14	7	15	17	6	14	7	9	15	7	4	7	15	17	5	8	6	11	999	15	14	7	15	17	5	14	7	9	15	7	5	7	15	17	5	8	6	11	999	15	14	7	15	17	5	14	7	9	15	7	4	7	15	17	5	8	6	11	999	15	14	7	15	17	5	14	7	9	15	7	10	7	15	17	12	8	6	11	999	15	14	7	15	17	12	14
11	15	12	8	14	10	1	7	13	8	9	7	15	999	13	10	1	7	13	13	11	15	12	8	14	10	1	11	13	8	9	7	15	999	13	10	1	11	13	13	11	15	12	8	14	10	1	12	13	8	9	7	15	999	13	10	1	12	13	13	11	15	12	8	14	10	2	15	13	8	9	7	15	999	13	10	2	15	13	13	11	15	12	8	14	10	1	8	13	8	9	7	15	999	13	10	1	8	13	13	11	15	12	8	14	10	1	7	13	8	9	7	15	999	13	10	1	7	13	13	11	15	12	8	14	10	1	7	13	8	9	7	15	999	13	10	1	7	13	13	11	15	12	8	14	10	1	10	13	8	9	7	15	999	13	10	1	10	13	13	11	15	12	8	14	10	1	6	13	8	9	7	15	999	13	10	1	6	13	13	11	15	12	8	14	10	1	7	13	8	9	7	15	999	13	10	1	7	13	13
17	6	1	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	6	2	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	7	2	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	6	2	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	6	2	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	7	2	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	6	1	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	6	2	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	6	2	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0	17	6	1	12	9	7	14	9	17	7	14	6	14	13	999	7	14	9	17	0
