999	132	109	94	117	88	18	130	95	15	124	100	90	122	81	109	117	18	95	122	999	132	109	96	117	88	22	130	85	17	124	100	90	122	81	109	117	22	85	122	999	132	109	158	117	88	20	130	175	18	124	100	90	122	81	109	117	20	175	122	999	132	109	185	117	88	34	130	143	25	124	100	90	122	81	109	117	34	143	122	999	132	109	92	117	88	21	130	99	16	124	100	90	122	81	109	117	21	99	122	999	132	109	110	117	88	20	130	170	18	124	100	90	122	81	109	117	20	170	122	999	132	109	84	117	88	20	130	88	18	124	100	90	122	81	109	117	20	88	122	999	132	109	84	117	88	18	130	102	16	124	100	90	122	81	109	117	18	102	122	999	132	109	97	117	88	20	130	102	17	124	100	90	122	81	109	117	20	102	122	999	132	109	96	117	88	21	130	96	18	124	100	90	122	81	109	117	21	96	122
132	999	128	122	130	49	136	193	115	139	8	50	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	9	47	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	9	46	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	9	50	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	8	44	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	9	52	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	11	99	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	9	45	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	8	45	174	43	189	128	130	136	115	43	132	999	128	122	130	49	136	193	115	139	8	44	174	43	189	128	130	136	115	43
109	128	999	170	8	123	95	120	169	124	126	131	108	88	99	0	8	95	169	88	109	128	999	170	8	123	95	77	169	124	126	131	83	88	99	0	8	95	169	88	109	128	999	170	8	123	95	78	169	124	126	131	82	88	99	0	8	95	169	88	109	128	999	170	8	123	95	74	169	124	126	131	68	88	99	0	8	95	169	88	109	128	999	170	8	123	95	80	169	124	126	131	80	88	99	0	8	95	169	88	109	128	999	170	8	123	95	77	169	124	126	131	80	88	99	0	8	95	169	88	109	128	999	170	8	123	95	70	169	124	126	131	79	88	99	0	8	95	169	88	109	128	999	170	8	123	95	86	169	124	126	131	163	88	99	0	8	95	169	88	109	128	999	170	8	123	95	89	169	124	126	131	88	88	99	0	8	95	169	88	109	128	999	170	8	123	95	77	169	124	126	131	68	88	99	0	8	95	169	88
94	122	170	999	176	74	95	206	10	69	114	80	167	138	158	170	176	95	10	138	96	122	170	999	176	74	95	206	9	69	114	80	167	138	158	170	176	95	9	138	158	122	170	999	176	74	95	206	21	69	114	80	167	138	158	170	176	95	21	138	185	122	170	999	176	74	95	206	10	69	114	80	167	138	158	170	176	95	10	138	92	122	170	999	176	74	95	206	11	69	114	80	167	138	158	170	176	95	11	138	110	122	170	999	176	74	95	206	20	69	114	80	167	138	158	170	176	95	20	138	84	122	170	999	176	74	95	206	11	69	114	80	167	138	158	170	176	95	11	138	84	122	170	999	176	74	95	206	10	69	114	80	167	138	158	170	176	95	10	138	97	122	170	999	176	74	95	206	10	69	114	80	167	138	158	170	176	95	10	138	96	122	170	999	176	74	95	206	9	69	114	80	167	138	158	170	176	95	9	138
117	130	8	176	999	127	103	153	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	77	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	78	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	86	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	70	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	82	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	84	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	96	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	96	176	132	128	135	73	88	106	8	0	103	176	88	117	130	8	176	999	127	103	78	176	132	128	135	73	88	106	8	0	103	176	88
88	49	123	74	127	999	96	178	69	93	44	14	149	65	157	123	127	96	69	65	88	49	123	74	127	999	96	178	73	93	45	14	149	65	157	123	127	96	73	65	88	49	123	74	127	999	96	178	120	93	43	14	149	65	157	123	127	96	120	65	88	49	123	74	127	999	96	178	75	93	48	12	149	65	157	123	127	96	75	65	88	49	123	74	127	999	96	178	83	93	41	14	149	65	157	123	127	96	83	65	88	49	123	74	127	999	96	178	130	93	48	12	149	65	157	123	127	96	130	65	88	49	123	74	127	999	96	178	122	93	87	25	149	65	157	123	127	96	122	65	88	49	123	74	127	999	96	178	74	93	49	15	149	65	157	123	127	96	74	65	88	49	123	74	127	999	96	178	78	93	50	14	149	65	157	123	127	96	78	65	88	49	123	74	127	999	96	178	81	93	42	14	149	65	157	123	127	96	81	65
18	136	95	95	103	96	999	113	99	34	129	109	72	120	66	95	103	0	99	120	22	136	95	95	103	96	999	113	99	33	129	109	72	120	78	95	103	0	99	120	20	136	95	95	103	96	999	113	99	35	129	109	72	120	67	95	103	0	99	120	34	136	95	95	103	96	999	113	99	59	129	109	72	120	97	95	103	0	99	120	21	136	95	95	103	96	999	113	99	36	129	109	72	120	92	95	103	0	99	120	20	136	95	95	103	96	999	113	99	37	129	109	72	120	75	95	103	0	99	120	20	136	95	95	103	96	999	113	99	38	129	109	72	120	73	95	103	0	99	120	18	136	95	95	103	96	999	113	99	38	129	109	72	120	147	95	103	0	99	120	20	136	95	95	103	96	999	113	99	38	129	109	72	120	76	95	103	0	99	120	21	136	95	95	103	96	999	113	99	35	129	109	72	120	65	95	103	0	99	120
130	193	120	206	153	178	113	999	208	144	190	189	66	155	72	120	153	113	208	155	130	193	77	206	77	178	113	999	208	144	190	189	49	155	72	77	77	113	208	155	130	193	78	206	78	178	113	999	208	144	190	189	42	155	72	78	78	113	208	155	130	193	74	206	86	178	113	999	208	144	190	189	46	155	72	74	86	113	208	155	130	193	80	206	70	178	113	999	208	144	190	189	45	155	72	80	70	113	208	155	130	193	77	206	82	178	113	999	208	144	190	189	45	155	72	77	82	113	208	155	130	193	70	206	84	178	113	999	208	144	190	189	43	155	72	70	84	113	208	155	130	193	86	206	96	178	113	999	208	144	190	189	92	155	72	86	96	113	208	155	130	193	89	206	96	178	113	999	208	144	190	189	45	155	72	89	96	113	208	155	130	193	77	206	78	178	113	999	208	144	190	189	43	155	72	77	78	113	208	155
95	115	169	10	176	69	99	208	999	75	107	73	170	133	163	169	176	99	0	133	85	115	169	9	176	73	99	208	999	75	107	73	170	133	163	169	176	99	0	133	175	115	169	21	176	120	99	208	999	75	107	73	170	133	163	169	176	99	0	133	143	115	169	10	176	75	99	208	999	75	107	73	170	133	163	169	176	99	0	133	99	115	169	11	176	83	99	208	999	75	107	73	170	133	163	169	176	99	0	133	170	115	169	20	176	130	99	208	999	75	107	73	170	133	163	169	176	99	0	133	88	115	169	11	176	122	99	208	999	75	107	73	170	133	163	169	176	99	0	133	102	115	169	10	176	74	99	208	999	75	107	73	170	133	163	169	176	99	0	133	102	115	169	10	176	78	99	208	999	75	107	73	170	133	163	169	176	99	0	133	96	115	169	9	176	81	99	208	999	75	107	73	170	133	163	169	176	99	0	133
15	139	124	69	132	93	34	144	75	999	131	105	102	133	89	124	132	34	75	133	17	139	124	69	132	93	33	144	75	999	131	105	102	133	89	124	132	33	75	133	18	139	124	69	132	93	35	144	75	999	131	105	102	133	89	124	132	35	75	133	25	139	124	69	132	93	59	144	75	999	131	105	102	133	89	124	132	59	75	133	16	139	124	69	132	93	36	144	75	999	131	105	102	133	89	124	132	36	75	133	18	139	124	69	132	93	37	144	75	999	131	105	102	133	89	124	132	37	75	133	18	139	124	69	132	93	38	144	75	999	131	105	102	133	89	124	132	38	75	133	16	139	124	69	132	93	38	144	75	999	131	105	102	133	89	124	132	38	75	133	17	139	124	69	132	93	38	144	75	999	131	105	102	133	89	124	132	38	75	133	18	139	124	69	132	93	35	144	75	999	131	105	102	133	89	124	132	35	75	133
